individualCount,decimalLatitude,decimalLongitude,vernacularName
2,44.368,-66.297833,PORPOISE-HARBOUR
1,44.413833,-66.692833,WHALE-HUMPBACK
2,44.280333,-66.4885,WHALE-HUMPBACK
1,44.263,-66.536833,WHALE-FIN
2,44.324166,-66.425666,WHALE-HUMPBACK
1,44.318333,-66.454666,WHALE-FIN
1,44.31,-66.453166,WHALE-MINKE
1,44.3405,-66.330166,WHALE-MINKE
1,44.325333,-66.586833,WHALE-HUMPBACK
8,44.385666,-66.732,DOLPHINS-WHITE-SIDED
3,44.405166,-66.344333,PORPOISE-HARBOUR
1,44.4045,-66.674666,WHALE-HUMPBACK
5,44.421333,-66.3385,PORPOISE-HARBOUR
1,44.298,-66.512333,PORPOISE-HARBOUR
3,44.311166,-66.363666,PORPOISE-HARBOUR
3,44.346666,-66.389,PORPOISE-HARBOUR
1,44.211833,-66.601166,WHALE-MINKE
1,44.245,-66.3525,WHALE-MINKE
1,44.402333,-66.673666,WHALE-HUMPBACK
2,44.382333,-66.3095,PORPOISE-HARBOUR
3,44.314666,-66.370833,PORPOISE-HARBOUR
1,44.4045,-66.674666,WHALE-HUMPBACK
2,44.209666,-66.550166,PORPOISE-HARBOUR
15,44.265666,-66.5315,DOLPHINS-WHITE-BEAKED
4,44.410833,-66.281666,PORPOISE-HARBOUR
6,44.287833,-66.335666,PORPOISE-HARBOUR
1,44.275833,-66.511,PORPOISE-HARBOUR
4,44.2825,-66.365,PORPOISE-HARBOUR
2,44.325666,-66.418,PORPOISE-HARBOUR
3,44.35,-66.330166,PORPOISE-HARBOUR
1,44.310333,-66.507333,PORPOISE-HARBOUR
1,44.290833,-66.4915,WHALE-MINKE
1,44.241666,-66.594833,WHALE-FIN
1,44.347666,-66.505166,WHALE-HUMPBACK
1,44.253333,-66.4465,WHALE-MINKE
2,44.269666,-66.621833,WHALE-MINKE
3,44.274,-66.505333,PORPOISE-HARBOUR
1,44.267333,-66.602166,WHALE-FIN
3,44.344666,-66.485666,PORPOISE-HARBOUR
2,44.291666,-66.493333,PORPOISE-HARBOUR
2,44.376166,-66.3615,PORPOISE-HARBOUR
2,44.325833,-66.342,PORPOISE-HARBOUR
1,44.353833,-66.373,WHALE-FIN
1,44.335833,-66.352166,WHALE-FIN
2,44.349,-66.367666,PORPOISE-HARBOUR
2,44.307333,-66.360833,WHALE-FIN
1,44.402833,-66.356333,WHALE-FIN
15,44.377666,-66.483333,DOLPHINS-WHITE-BEAKED
1,44.421166,-66.333666,WHALE-HUMPBACK
2,44.288333,-66.456833,WHALE-HUMPBACK
2,44.216666,-66.601166,WHALE-HUMPBACK
1,44.3205,-66.575333,WHALE-FIN
1,44.295,-66.543833,PORPOISE-HARBOUR
1,44.376166,-66.3615,WHALE-MINKE
1,44.254166,-66.556666,WHALE-FIN
1,44.244,-66.605,WHALE-FIN
1,44.257333,-66.544,WHALE-HUMPBACK
20,44.312666,-66.458,DOLPHINS-WHITE-BEAKED
3,44.363833,-66.463666,PORPOISE-HARBOUR
1,44.351,-66.368833,WHALE-FIN
1,44.2605,-66.655833,WHALE-HUMPBACK
2,44.301166,-66.525166,PORPOISE-HARBOUR
1,44.254166,-66.556666,WHALE-MINKE
1,44.288666,-66.533833,WHALE-FIN
5,44.261666,-66.576,PORPOISE-HARBOUR
2,44.265166,-66.471833,WHALE-HUMPBACK
1,44.3275,-66.594333,WHALE-FIN
1,44.265833,-66.65,WHALE-MINKE
4,44.266166,-66.5365,PORPOISE-HARBOUR
1,44.304333,-66.602833,WHALE-HUMPBACK
1,44.265333,-66.648333,WHALE-MINKE
1,44.265333,-66.6485,WHALE-FIN
2,44.269666,-66.621833,WHALE-MINKE
5,44.293333,-66.516166,PORPOISE-HARBOUR
2,44.2605,-66.655833,PORPOISE-HARBOUR
1,44.42,-66.334333,WHALE-FIN
3,44.260166,-66.5595,PORPOISE-HARBOUR
1,44.265333,-66.6485,WHALE-FIN
1,44.223333,-66.423666,WHALE-MINKE
1,44.291166,-66.608666,WHALE-FIN
5,44.288666,-66.533833,DOLPHINS-WHITE-BEAKED
4,44.420333,-66.687,WHALE-FIN
1,44.254333,-66.552166,WHALE-MINKE
3,44.272166,-66.5225,WHALE-HUMPBACK
1,44.2665,-66.539333,WHALE-FIN
8,44.257166,-66.537333,PORPOISE-HARBOUR
4,44.262833,-66.522166,PORPOISE-HARBOUR
1,44.277,-66.496833,WHALE-MINKE
1,44.246,-66.573666,WHALE-MINKE
2,44.264833,-66.524,PORPOISE-HARBOUR
1,44.295166,-66.437333,PORPOISE-HARBOUR
2,44.2775,-66.488333,PORPOISE-HARBOUR
1,44.290833,-66.4915,WHALE-MINKE
1,44.427833,-66.679166,WHALE-HUMPBACK
2,44.226333,-66.582666,WHALE-HUMPBACK
1,44.290833,-66.4915,WHALE-HUMPBACK
2,44.303,-66.444166,PORPOISE-HARBOUR
15,44.234333,-66.602333,DOLPHINS-WHITE-BEAKED
1,44.288666,-66.533833,WHALE-FIN
1,44.283666,-66.419333,WHALE-MINKE
3,44.29,-66.558666,DOLPHINS-WHITE-BEAKED
1,44.422666,-66.679166,WHALE-HUMPBACK
2,44.246,-66.573666,WHALE-FIN
2,44.303,-66.444166,PORPOISE-HARBOUR
3,44.223,-66.511333,PORPOISE-HARBOUR
3,44.3945,-66.710166,PORPOISE-HARBOUR
1,44.238,-66.347333,WHALE-MINKE
1,44.291166,-66.608666,WHALE-FIN
3,44.256166,-66.498833,PORPOISE-HARBOUR
5,44.2805,-66.598166,PORPOISE-HARBOUR
3,44.2775,-66.488333,DOLPHINS-WHITE-BEAKED
3,44.42,-66.690333,WHALE-HUMPBACK
2,44.229,-66.605,PORPOISE-HARBOUR
2,44.226666,-66.369833,PORPOISE-HARBOUR
1,44.294333,-66.372166,WHALE-MINKE
2,44.267,-66.579833,WHALE-HUMPBACK
1,44.316,-66.341666,WHALE-MINKE
3,44.304,-66.504666,PORPOISE-HARBOUR
1,44.2465,-66.554166,WHALE-MINKE
4,44.2465,-66.554166,PORPOISE-HARBOUR
5,44.356333,-66.481833,DOLPHINS-WHITE-BEAKED
2,44.313833,-66.424666,PORPOISE-HARBOUR
2,44.287333,-66.603666,WHALE-HUMPBACK
1,44.447833,-66.664333,WHALE-FIN
2,44.4465,-66.6605,WHALE-FIN
1,44.338,-66.540166,WHALE-FIN
1,44.182,-66.386166,WHALE-HUMPBACK
1,44.446833,-66.660833,WHALE-HUMPBACK
1,44.366666,-66.424166,WHALE-FIN
1,44.119666,-66.573166,WHALE-FIN
1,44.360333,-66.3925,WHALE-HUMPBACK
2,44.422666,-66.679166,WHALE-HUMPBACK
1,44.333166,-66.427833,PORPOISE-HARBOUR
1,44.325333,-66.399333,WHALE-MINKE
1,44.420166,-66.342666,WHALE-HUMPBACK
1,44.328666,-66.42,PORPOISE-HARBOUR
2,44.4435,-66.659,WHALE-HUMPBACK
2,44.437666,-66.663833,WHALE-HUMPBACK
2,44.3,-66.471833,PORPOISE-HARBOUR
1,44.124666,-66.6915,WHALE-MINKE
2,44.287333,-66.603666,WHALE-FIN
1,44.4805,-66.405166,WHALE-FIN
1,44.426666,-66.6665,WHALE-FIN
1,44.440666,-66.6635,WHALE-MINKE
1,44.437333,-66.448166,WHALE-RIGHT
1,44.278333,-66.490333,WHALE-MINKE
1,44.450666,-66.367166,WHALE-FIN
1,44.3655,-66.427333,WHALE-FIN
1,44.179833,-66.513833,WHALE-HUMPBACK
1,44.293,-66.449833,WHALE-HUMPBACK
1,44.3395,-66.339,WHALE-RIGHT
1,44.379333,-66.7605,WHALE-HUMPBACK
1,44.3295,-66.405833,PORPOISE-HARBOUR
1,44.241,-66.538666,WHALE-HUMPBACK
1,44.306,-66.453333,WHALE-FIN
1,44.213333,-66.626166,WHALE-HUMPBACK
1,44.225166,-66.543666,WHALE-HUMPBACK
1,44.244333,-66.503666,WHALE-HUMPBACK
1,44.322,-66.382333,WHALE-MINKE
1,44.197166,-66.397,WHALE-MINKE
1,44.2715,-66.5095,WHALE-HUMPBACK
1,44.3035,-66.336333,WHALE-HUMPBACK
50,44.635166,-66.661333,SEALS (NS)
5,44.389,-67.402,PORPOISE-HARBOUR
1,44.230666,-66.5685,WHALE-MINKE
1,44.3365,-66.381333,WHALE-HUMPBACK
1,44.276833,-66.4945,WHALE-HUMPBACK
1,44.403333,-66.724666,WHALE-FIN
1,44.2355,-66.543833,WHALE-MINKE
1,44.344166,-66.348,WHALE-FIN
1,44.6215,-66.649666,WHALE-FIN
1,44.181166,-66.397166,WHALE-HUMPBACK
1,44.364666,-66.336,WHALE-HUMPBACK
1,44.705833,-66.448666,WHALE-HUMPBACK
1,44.125166,-66.741833,WHALE-FIN
1,44.8185,-66.749833,WHALE-FIN
1,44.603833,-66.6225,WHALE-MINKE
1,44.674666,-66.675166,SEALS (NS)
1,44.326166,-66.337,WHALE-MINKE
1,44.4685,-66.677166,WHALE-HUMPBACK
6,44.6035,-66.632333,PORPOISE-HARBOUR
3,44.622166,-66.633666,WHALE-MINKE
2,44.5625,-66.603166,PORPOISE-HARBOUR
1,44.6325,-66.577833,WHALE-FIN
2,44.621333,-66.636,WHALE-MINKE
1,44.139666,-66.605333,WHALE-FIN
3,44.619,-66.640666,WHALE-FIN
1,44.127833,-66.748,WHALE-MINKE
1,44.347666,-66.368833,WHALE-FIN
20,44.547833,-66.598,PORPOISE-HARBOUR
1,44.179166,-66.65,WHALE-FIN
1,44.424,-66.723666,WHALE-HUMPBACK
1,44.334833,-66.415333,WHALE-MINKE
3,44.607166,-66.6365,WHALE-FIN
1,44.3295,-66.398833,WHALE-HUMPBACK
1,44.627,-66.637333,WHALE-MINKE
1,44.4605,-66.642833,PORPOISE-HARBOUR
2,44.6245,-66.640166,WHALE-MINKE
1,44.258166,-66.543333,WHALE-HUMPBACK
2,44.632333,-66.656833,SEALS (NS)
3,44.619333,-66.6415,WHALE-FIN
1,44.676166,-66.465166,TUNA-BLUEFIN
2,44.713166,-66.693833,PORPOISE-HARBOUR
1,44.822166,-66.732333,WHALE-MINKE
6,44.731833,-66.644333,PORPOISE-HARBOUR
1,44.345333,-66.3705,WHALE-MINKE
2,44.707333,-66.673,PORPOISE-HARBOUR
2,44.663833,-66.6515,PORPOISE-HARBOUR
1,44.718833,-66.5775,WHALE-FIN
1,44.620833,-66.635833,WHALE-MINKE
3,44.367166,-66.265833,PORPOISE-HARBOUR
1,44.582,-66.5945,WHALE-FIN
3,44.636333,-66.635,PORPOISE-HARBOUR
30,44.814833,-66.746666,PORPOISE-HARBOUR
2,44.749333,-66.724833,PORPOISE-HARBOUR
1,44.648166,-66.6175,SHARK-BASKING
1,44.584166,-66.596,WHALE-RIGHT
2,44.625666,-66.637666,WHALE-FIN
1,44.360666,-66.3375,WHALE-MINKE
5,44.282166,-66.339166,DOLPHINS-WHITE-BEAKED
1,44.816,-66.726666,WHALE-FIN
1,44.258166,-66.543333,WHALE-HUMPBACK
6,44.710833,-66.4445,WHALE-RIGHT
1,44.257833,-66.539666,WHALE-HUMPBACK
2,44.725666,-66.700333,WHALE-HUMPBACK
1,44.7535,-66.727666,WHALE-MINKE
2,44.747,-66.700833,PORPOISE-HARBOUR
2,44.646166,-66.612833,WHALE-RIGHT
42,44.610333,-66.629666,PORPOISE-HARBOUR
6,44.713666,-66.691833,PORPOISE-HARBOUR
1,44.258166,-66.543333,WHALE-HUMPBACK
1,44.748833,-66.733,PORPOISE-HARBOUR
55,44.728333,-66.728,SEALS (NS)
1,44.269666,-66.576333,WHALE-FIN
3,44.2795,-66.5025,PORPOISE-HARBOUR
3,44.6115,-66.628666,WHALE-FIN
1,44.749333,-66.7015,WHALE-FIN
1,44.619833,-66.646833,SHARK-BASKING
5,44.259666,-66.543833,PORPOISE-HARBOUR
2,44.620666,-66.638,WHALE-FIN
7,44.752166,-66.740166,PORPOISE-HARBOUR
1,44.270833,-66.519166,WHALE-FIN
2,44.572333,-66.587166,WHALE-RIGHT
1,44.258166,-66.543333,WHALE-FIN
1,44.222166,-66.375666,WHALE-MINKE
1,44.639,-66.6435,SEALS (NS)
3,44.252333,-66.579,WHALE-FIN
5,44.731833,-66.707666,PORPOISE-HARBOUR
1,44.249166,-66.561166,WHALE-HUMPBACK
1,44.216333,-66.496,WHALE-HUMPBACK
3,44.615,-66.630833,WHALE-FIN
1,44.251833,-66.5435,WHALE-FIN
3,44.258833,-66.5345,WHALE-HUMPBACK
2,44.2805,-66.468,WHALE-HUMPBACK
3,44.3025,-66.35,PORPOISE-HARBOUR
1,44.3065,-66.453166,WHALE-HUMPBACK
5,44.238166,-66.6155,WHALE-HUMPBACK
1,44.268666,-66.5215,WHALE-FIN
1,44.216666,-66.477333,PORPOISE-HARBOUR
3,44.6145,-66.638,WHALE-FIN
2,44.272666,-66.540166,WHALE-FIN
3,44.269,-66.483833,WHALE-HUMPBACK
2,44.242833,-66.542166,WHALE-HUMPBACK
1,44.283333,-66.534166,WHALE-HUMPBACK
1,44.377,-66.279,WHALE-MINKE
1,44.2785,-66.458333,WHALE-MINKE
5,44.259666,-66.543833,DOLPHINS-WHITE-BEAKED
1,44.257,-66.541333,WHALE-HUMPBACK
1,44.2475,-66.57,WHALE-HUMPBACK
1,44.287666,-66.399166,WHALE-FIN
2,44.214833,-66.469666,PORPOISE-HARBOUR
4,44.205166,-66.414666,PORPOISE-HARBOUR
1,44.227666,-66.6165,WHALE-FIN
3,44.248333,-66.596666,WHALE-HUMPBACK
4,44.230166,-66.365166,PORPOISE-HARBOUR
2,44.309,-66.435333,WHALE-HUMPBACK
1,44.264166,-66.588,WHALE-FIN
2,44.334333,-66.378833,PORPOISE-HARBOUR
1,44.252333,-66.5905,WHALE-HUMPBACK
1,44.258166,-66.556833,WHALE-MINKE
3,44.291166,-66.359833,PORPOISE-HARBOUR
4,44.229833,-66.611333,PORPOISE-HARBOUR
1,44.276666,-66.4505,WHALE-MINKE
1,44.2435,-66.563,WHALE-HUMPBACK
1,44.251,-66.6015,WHALE-HUMPBACK
1,44.235833,-66.359,WHALE-MINKE
2,44.2935,-66.539,WHALE-HUMPBACK
1,44.258166,-66.556833,WHALE-FIN
1,44.229166,-66.6165,WHALE-HUMPBACK
1,44.2445,-66.588833,WHALE-FIN
2,44.219,-66.366333,PORPOISE-HARBOUR
4,44.217,-66.498,PORPOISE-HARBOUR
2,44.264166,-66.588,WHALE-HUMPBACK
1,44.238166,-66.6155,WHALE-HUMPBACK
1,44.262166,-66.522666,WHALE-HUMPBACK
2,44.264833,-66.567833,WHALE-FIN
8,44.252333,-66.579,PORPOISE-HARBOUR
1,44.287166,-66.5025,WHALE-FIN
1,44.252333,-66.579,WHALE-HUMPBACK
15,44.2515,-66.58,DOLPHINS-WHITE-BEAKED
1,44.263166,-66.499,WHALE-FIN
1,44.2365,-66.564833,WHALE-FIN
2,44.304833,-66.6155,WHALE-HUMPBACK
1,44.229166,-66.6165,WHALE-HUMPBACK
3,44.297333,-66.492166,WHALE-HUMPBACK
6,44.238166,-66.6155,WHALE-HUMPBACK
2,44.264833,-66.567833,WHALE-FIN
2,44.308833,-66.6155,WHALE-FIN
2,44.252333,-66.579,WHALE-FIN
1,44.238166,-66.6155,WHALE-FIN
1,44.2365,-66.564833,WHALE-FIN
2,44.262166,-66.522666,WHALE-HUMPBACK
1,44.238,-66.575333,WHALE-FIN
3,44.216,-66.480666,PORPOISE-HARBOUR
1,44.241166,-66.6015,WHALE-FIN
1,44.238166,-66.6155,WHALE-HUMPBACK
1,44.252333,-66.579,WHALE-FIN
5,44.248333,-66.596666,DOLPHINS-WHITE-SIDED
1,44.263166,-66.499,WHALE-HUMPBACK
2,44.216,-66.480666,PORPOISE-HARBOUR
1,44.29,-66.491666,WHALE-HUMPBACK
2,44.366333,-66.3485,WHALE-HUMPBACK
5,44.235833,-66.359,PORPOISE-HARBOUR
1,44.285333,-66.5075,WHALE-HUMPBACK
1,44.315666,-66.6155,WHALE-HUMPBACK
1,44.347666,-66.4925,WHALE-FIN
2,44.291666,-66.491333,WHALE-HUMPBACK
3,44.238166,-66.6155,WHALE-HUMPBACK
3,44.2225,-66.5685,WHALE-HUMPBACK
20,44.280666,-66.529166,DOLPHINS-WHITE-SIDED
2,44.205333,-66.559666,WHALE-HUMPBACK
2,44.279833,-66.547333,WHALE-HUMPBACK
1,44.280333,-66.445333,WHALE-HUMPBACK
2,44.279833,-66.547333,WHALE-HUMPBACK
1,44.238166,-66.6155,WHALE-HUMPBACK
1,44.280666,-66.529166,WHALE-HUMPBACK
1,44.211166,-66.425333,PORPOISE-HARBOUR
2,44.2365,-66.564833,WHALE-HUMPBACK
1,44.280666,-66.529166,WHALE-HUMPBACK
1,44.3115,-66.6155,WHALE-FIN
2,44.288166,-66.532,WHALE-HUMPBACK
2,44.2345,-66.427666,PORPOISE-HARBOUR
1,44.241166,-66.6015,WHALE-HUMPBACK
1,44.285333,-66.5075,WHALE-HUMPBACK
1,44.293166,-66.480333,WHALE-HUMPBACK
2,44.278666,-66.339666,PORPOISE-HARBOUR
1,44.294166,-66.484333,WHALE-FIN
1,44.293833,-66.3425,WHALE-MINKE
1,44.317833,-66.457166,WHALE-HUMPBACK
1,44.281333,-66.494333,WHALE-HUMPBACK
1,44.274666,-66.488666,WHALE-HUMPBACK
1,44.317833,-66.457166,WHALE-FIN
1,44.308166,-66.429,WHALE-FIN
1,44.279833,-66.547333,WHALE-HUMPBACK
1,44.294833,-66.465166,WHALE-HUMPBACK
1,44.3185,-66.466,WHALE-RIGHT
1,44.339,-66.412833,WHALE-FIN
1,44.279666,-66.4855,WHALE-FIN
1,44.3185,-66.466,WHALE-FIN
1,44.294166,-66.484333,WHALE-HUMPBACK
3,44.297333,-66.492166,WHALE-HUMPBACK
1,44.302666,-66.3915,PORPOISE-HARBOUR
1,44.214833,-66.539333,WHALE-FIN
1,44.294833,-66.465166,WHALE-HUMPBACK
1,44.3665,-66.3475,WHALE-HUMPBACK
2,44.322333,-66.462166,WHALE-FIN
1,44.328333,-66.457166,WHALE-HUMPBACK
1,44.302833,-66.460666,WHALE-HUMPBACK
1,44.338833,-66.382166,WHALE-MINKE
2,44.329833,-66.414333,PORPOISE-HARBOUR
2,44.3375,-66.302166,WHALE-MINKE
1,44.314166,-66.444166,WHALE-HUMPBACK
3,44.326666,-66.387,PORPOISE-HARBOUR
1,44.274333,-66.492,WHALE-HUMPBACK
1,44.346333,-66.3475,WHALE-HUMPBACK
1,44.376166,-66.439,WHALE-HUMPBACK
1,44.299166,-66.4365,WHALE-HUMPBACK
1,44.366833,-66.393,WHALE-HUMPBACK
2,44.33,-66.432333,WHALE-HUMPBACK
2,44.336833,-66.34,PORPOISE-HARBOUR
1,44.340666,-66.479333,WHALE-HUMPBACK
1,44.297333,-66.492166,WHALE-HUMPBACK
1,44.29,-66.492833,WHALE-HUMPBACK
1,44.334666,-66.367166,PORPOISE-HARBOUR
1,44.428833,-66.684833,WHALE-HUMPBACK
1,44.3365,-66.395333,WHALE-HUMPBACK
15,44.326666,-66.329,PORPOISE-HARBOUR
1,44.299333,-66.472333,WHALE-HUMPBACK
1,44.310666,-66.446,WHALE-HUMPBACK
2,44.288333,-66.463333,WHALE-HUMPBACK
5,44.340333,-66.470333,PORPOISE-HARBOUR
3,44.34,-66.3735,PORPOISE-HARBOUR
1,44.3105,-66.3675,WHALE-FIN
4,44.284,-66.473333,PORPOISE-HARBOUR
6,44.288333,-66.463333,PORPOISE-HARBOUR
1,44.419666,-66.674666,WHALE-FIN
1,44.367333,-66.442833,WHALE-HUMPBACK
1,44.3,-66.442833,WHALE-HUMPBACK
2,44.342,-66.425166,WHALE-FIN
1,44.293666,-66.484333,WHALE-HUMPBACK
1,44.334,-66.358333,WHALE-MINKE
3,44.278833,-66.4515,PORPOISE-HARBOUR
1,44.331666,-66.394166,WHALE-HUMPBACK
2,44.292333,-66.461,WHALE-HUMPBACK
1,44.227833,-66.712,WHALE-FIN
8,44.291,-66.438833,PORPOISE-HARBOUR
8,44.288,-66.383166,DOLPHINS-WHITE-BEAKED
10,44.331666,-66.394166,PORPOISE-HARBOUR
2,44.420333,-66.672666,WHALE-HUMPBACK
10,44.311833,-66.3675,PORPOISE-HARBOUR
1,44.353166,-66.349666,WHALE-HUMPBACK
1,44.307333,-66.44,WHALE-HUMPBACK
6,44.325,-66.435333,PORPOISE-HARBOUR
1,44.37,-66.421,WHALE-HUMPBACK
8,44.341333,-66.311,PORPOISE-HARBOUR
1,44.422166,-66.6835,WHALE-HUMPBACK
6,44.280333,-66.435166,PORPOISE-HARBOUR
8,44.301333,-66.350833,PORPOISE-HARBOUR
6,44.339833,-66.4365,PORPOISE-HARBOUR
3,44.332666,-66.392833,PORPOISE-HARBOUR
20,44.239166,-66.423,PORPOISE-HARBOUR
1,44.283333,-66.481833,WHALE-HUMPBACK
1,44.335833,-66.451333,WHALE-HUMPBACK
4,44.3085,-66.362666,PORPOISE-HARBOUR
5,44.2385,-66.566666,DOLPHINS-WHITE-SIDED
1,44.428833,-66.684833,WHALE-HUMPBACK
1,44.422833,-66.682833,WHALE-HUMPBACK
6,44.308,-66.368166,PORPOISE-HARBOUR
4,44.323166,-66.4035,PORPOISE-HARBOUR
24,44.661666,-66.667,WHALE-RIGHT
4,44.385666,-66.531,PORPOISE-HARBOUR
1,44.422166,-66.6835,WHALE-HUMPBACK
1,44.4185,-66.669333,WHALE-FIN
2,44.343,-66.3715,PORPOISE-HARBOUR
1,44.349333,-66.3725,WHALE-MINKE
2,44.628,-66.612666,WHALE-MINKE
1,44.291666,-66.480166,WHALE-HUMPBACK
1,44.283,-66.493,WHALE-HUMPBACK
6,44.3325,-66.393833,PORPOISE-HARBOUR
4,44.340833,-66.342,PORPOISE-HARBOUR
6,44.282,-66.339833,PORPOISE-HARBOUR
1,44.324666,-66.383833,WHALE-MINKE
5,44.4275,-66.685666,WHALE-HUMPBACK
1,44.227333,-66.689166,WHALE-HUMPBACK
2,44.353333,-66.428666,PORPOISE-HARBOUR
3,44.636666,-66.627666,PORPOISE-HARBOUR
4,44.268166,-66.4545,PORPOISE-HARBOUR
5,44.236166,-66.581666,DOLPHINS-WHITE-BEAKED
1,44.555166,-66.605333,WHALE-MINKE
2,44.302666,-66.3755,PORPOISE-HARBOUR
1,44.428833,-66.684833,WHALE-HUMPBACK
2,44.612833,-66.626333,WHALE-FIN
2,44.579666,-66.55,WHALE-HUMPBACK
3,44.4235,-66.683666,PORPOISE-HARBOUR
1,44.6345,-66.47,SHARK-BASKING
1,44.624333,-66.591,WHALE-FIN
6,44.554166,-66.593833,PORPOISE-HARBOUR
1,44.356166,-66.337166,PORPOISE-HARBOUR
5,44.386333,-66.618166,PORPOISE-HARBOUR
6,44.282,-66.3795,PORPOISE-HARBOUR
3,44.320666,-66.390333,PORPOISE-HARBOUR
5,44.312166,-66.3445,PORPOISE-HARBOUR
4,44.422166,-66.6835,WHALE-HUMPBACK
8,44.251666,-66.484,PORPOISE-HARBOUR
1,44.628833,-66.629833,WHALE-FIN
2,44.416666,-66.684666,WHALE-HUMPBACK
1,44.367666,-66.370833,WHALE-HUMPBACK
1,44.226833,-66.7055,WHALE-HUMPBACK
3,44.6475,-66.64,PORPOISE-HARBOUR
2,44.226833,-66.7055,WHALE-HUMPBACK
1,44.6285,-66.629666,WHALE-FIN
1,44.576333,-66.602166,WHALE-MINKE
3,44.627166,-66.623,WHALE-MINKE
4,44.609333,-66.627166,WHALE-FIN
1,44.5655,-66.600833,WHALE-FIN
1,44.568333,-66.64,SEALS (NS)
2,44.234,-66.607333,PORPOISE-HARBOUR
3,44.561,-66.612666,WHALE-FIN
1,44.621166,-66.616333,WHALE-MINKE
1,44.3935,-66.3505,WHALE-HUMPBACK
8,44.732,-66.708333,SEALS (NS)
1,44.564166,-66.616166,WHALE-MINKE
2,44.6265,-66.622833,WHALE-FIN
7,44.576,-66.612166,PORPOISE-HARBOUR
1,44.226666,-66.706,WHALE-FIN
3,44.625333,-66.647,PORPOISE-HARBOUR
1,44.625833,-66.670833,SEALS (NS)
4,44.594,-66.614833,PORPOISE-HARBOUR
2,44.613833,-66.618833,WHALE-FIN
2,44.261666,-66.351166,PORPOISE-HARBOUR
17,44.579666,-66.609166,PORPOISE-HARBOUR
1,44.556333,-66.595833,WHALE-MINKE
2,44.607833,-66.6135,WHALE-FIN
10,44.565833,-66.588833,PORPOISE-HARBOUR
1,44.582,-66.6135,SEALS (NS)
1,44.557833,-66.599666,WHALE-MINKE
15,44.560666,-66.614333,PORPOISE-HARBOUR
1,44.561666,-66.612333,WHALE-MINKE
1,44.612166,-66.643666,WHALE-MINKE
8,44.580333,-66.586833,PORPOISE-HARBOUR
3,44.5625,-66.577833,WHALE-RIGHT
32,44.736666,-66.7135,SEALS (NS)
4,44.578666,-66.584666,PORPOISE-HARBOUR
1,44.719166,-66.698333,WHALE-MINKE
9,44.5945,-66.5155,WHALE-RIGHT
4,44.6055,-66.616333,WHALE-FIN
3,44.627166,-66.628,WHALE-MINKE
16,44.606666,-66.618166,PORPOISE-HARBOUR
1,44.6205,-66.629166,WHALE-FIN
2,44.299333,-66.3955,WHALE-HUMPBACK
25,44.609833,-66.617,PORPOISE-HARBOUR
2,44.626333,-66.626833,WHALE-FIN
2,44.5175,-66.586,WHALE-FIN
60,44.677166,-66.673333,SEALS (NS)
4,44.561833,-66.607333,WHALE-FIN
1,44.66,-66.667,SEALS (NS)
2,44.592333,-66.616166,SEALS (NS)
2,44.815166,-66.738333,WHALE-MINKE
2,44.6015,-66.5595,PORPOISE-HARBOUR
1,44.742166,-66.715,WHALE-MINKE
1,44.6145,-66.6235,WHALE-MINKE
1,44.743333,-66.725333,SEALS (NS)
23,44.808166,-66.756666,PORPOISE-HARBOUR
2,44.586,-66.581166,WHALE-MINKE
26,44.809166,-66.754166,PORPOISE-HARBOUR
1,44.601333,-66.608833,SEALS (NS)
5,44.579,-66.589333,WHALE-FIN
2,44.766833,-66.708166,PORPOISE-HARBOUR
2,44.6095,-66.624,WHALE-FIN
3,44.638333,-66.486333,WHALE-RIGHT
1,44.8015,-66.7425,WHALE-FIN
2,44.604,-66.610333,WHALE-FIN
103,44.738666,-66.716333,SEALS (NS)
1,44.817333,-66.732333,WHALE-MINKE
1,44.635,-66.628166,WHALE-FIN
2,44.374,-66.449833,WHALE-HUMPBACK
3,44.500166,-66.593666,WHALE-HUMPBACK
1,44.405833,-66.315166,WHALE-HUMPBACK
2,44.337166,-66.470666,DOLPHINS-WHITE-SIDED
2,44.406833,-66.435333,WHALE-FIN
2,44.301166,-66.417166,WHALE-HUMPBACK
1,44.717666,-66.689333,SEALS (NS)
1,44.705166,-66.6955,SEALS (NS)
3,44.5015,-66.5935,WHALE-HUMPBACK
40,44.722666,-66.704,SEALS (NS)
1,44.485333,-66.424833,WHALE-FIN
1,44.765666,-66.707,PORPOISE-HARBOUR
1,44.646,-66.659166,PORPOISE-HARBOUR
40,44.613,-66.657166,SEALS (NS)
1,44.5685,-66.5585,WHALE-FIN
8,44.818333,-66.7445,PORPOISE-HARBOUR
1,44.521166,-66.432,WHALE-RIGHT
1,44.764833,-66.68,PORPOISE-HARBOUR
1,44.582333,-66.593833,WHALE-FIN
1,44.409166,-66.434333,WHALE-FIN
3,44.4165,-66.431,PORPOISE-HARBOUR
2,44.755166,-66.722833,WHALE-MINKE
2,44.569333,-66.588,PORPOISE-HARBOUR
1,44.3645,-66.366166,WHALE-HUMPBACK
2,44.608,-66.6325,WHALE-RIGHT
1,44.588833,-66.6025,SEALS (NS)
1,44.383833,-66.3465,WHALE-HUMPBACK
3,44.3005,-66.484166,WHALE-FIN
2,44.315333,-66.426,WHALE-HUMPBACK
1,44.301166,-66.417166,WHALE-HUMPBACK
1,44.3575,-66.362666,WHALE-HUMPBACK
